node_id,label,type
SUBJECT:Information &amp,Information &amp,SUBJECT
SUBJECT:International Hospitality Management,International Hospitality Management,SUBJECT
SUBJECT:Tourism Business Administration,Tourism Business Administration,SUBJECT
ORG:Leisure Braintrust Consulting,Leisure Braintrust Consulting,ORG
ORG:Leisure Deloitte,Leisure Deloitte,ORG
ORG:Meliá Hotels International,Meliá Hotels International,ORG
ORG:Nh Hotel Group,Nh Hotel Group,ORG
ORG:Parques Reunidos Group,Parques Reunidos Group,ORG
ORG:Travel Hospitality & Amp,Travel Hospitality & Amp,ORG
ORG:Iversitat Pompeu Fabra,Iversitat Pompeu Fabra,ORG
ORG:Washington College,Washington College,ORG
ORG:Dixon Group,Dixon Group,ORG
ORG:Nike Tennis Camps,Nike Tennis Camps,ORG
LOC:Amherst,Amherst,LOC
LOC:Chestertown,Chestertown,LOC
ORG:Imperial College,Imperial College,ORG
ORG:Université Paul Sabatier,Université Paul Sabatier,ORG
ORG:Advanced Management Program,Advanced Management Program,ORG
ORG:Altius Consultores,Altius Consultores,ORG
ORG:Electrical Engineering School,Electrical Engineering School,ORG
ORG:Engineering Faculty,Engineering Faculty,ORG
ORG:Ima Ingen,Ima Ingen,ORG
ORG:And Inventory,And Inventory,ORG
ORG:Industrial Engineering University Of Madrid,Industrial Engineering University Of Madrid,ORG
SUBJECT:Business Administration at Industrial Engineering University of Madrid,Business Administration at Industrial Engineering University of Madrid,SUBJECT
SUBJECT:Mechanical and Building Specialist,Mechanical and Building Specialist,SUBJECT
SUBJECT:Production and Inventory Management,Production and Inventory Management,SUBJECT
ORG:Honeywell Security,Honeywell Security,ORG
ORG:Georgetown University Law,Georgetown University Law,ORG
ORG:Alcorce Telecomunicaciones,Alcorce Telecomunicaciones,ORG
ORG:Strategic Programs,Strategic Programs,ORG
ORG:Advanced Electronics And Intelligent Systems,Advanced Electronics And Intelligent Systems,ORG
SUBJECT:Advanced Electronics and Intelligent Systems,Advanced Electronics and Intelligent Systems,SUBJECT
ORG:Data Science Team,Data Science Team,ORG
ORG:Orbit Health,Orbit Health,ORG
LOC:Formetis,Formetis,LOC
ORG:T. S. I. De Caminos,T. S. I. De Caminos,ORG
EDU:Master in Corporate Finance IESE,Master in Corporate Finance IESE,EDU
SUBJECT:Corporate Finance IESE,Corporate Finance IESE,SUBJECT
ORG:Business Consulting,Business Consulting,ORG
ORG:Kpmg Consulting Bearingpoint,Kpmg Consulting Bearingpoint,ORG
ORG:Madrid Arb,Madrid Arb,ORG
ORG:Ration Court,Ration Court,ORG
ORG:Strategic Technology & Am,Strategic Technology & Am,ORG
ORG:Venture Capital Companies,Venture Capital Companies,ORG
ORG:And Analysis,And Analysis,ORG
ORG:The London Institute Of Banking And Finance,The London Institute Of Banking And Finance,ORG
SUBJECT:International Trade &amp,International Trade &amp,SUBJECT
ORG:Bank Of Shanghai,Bank Of Shanghai,ORG
ORG:International Desk & Amp,International Desk & Amp,ORG
ORG:International Trade Finance,International Trade Finance,ORG
ORG:Colegio Est,Colegio Est,ORG
ORG:Phillips Andover Academy,Phillips Andover Academy,ORG
ORG:Real Conservatorio Superior De Música De Madrid,Real Conservatorio Superior De Música De Madrid,ORG
SUBJECT:Science in Physics,Science in Physics,SUBJECT
ORG:America Division,America Division,ORG
ORG:Corporate And It Development,Corporate And It Development,ORG
ORG:Endesa Enel Chile,Endesa Enel Chile,ORG
ORG:Globe Plc,Globe Plc,ORG
ORG:Grupo Auna,Grupo Auna,ORG
ORG:Red Eléctrica De Esp,Red Eléctrica De Esp,ORG
ORG:Renewable Energies Division,Renewable Energies Division,ORG
ORG:Telecommunications Subsidiaries,Telecommunications Subsidiaries,ORG
LOC:Amilto,Amilto,LOC
LOC:Aña,Aña,LOC
LOC:Latin,Latin,LOC
ORG:Executive Development,Executive Development,ORG
SUBJECT:Financial Mathematics,Financial Mathematics,SUBJECT
ORG:Cluster Consulting,Cluster Consulting,ORG
ORG:Digital Business,Digital Business,ORG
ORG:Producto Y Estrategia,Producto Y Estrategia,ORG
ORG:Surspace Accelerator,Surspace Accelerator,ORG
ORG:Transformation And Open Innovation,Transformation And Open Innovation,ORG
LOC:Erti Se,Erti Se,LOC
ORG:Elevation Division,Elevation Division,ORG
ORG:European Business Development And Affiliated Companies,European Business Development And Affiliated Companies,ORG
ORG:Ibt Instruments S. A,Ibt Instruments S. A,ORG
ORG:Mp Corporation,Mp Corporation,ORG
ORG:Service Area,Service Area,ORG
ORG:Foundations Of American Law And Legal Education,Foundations Of American Law And Legal Education,ORG
ORG:Icade E,Icade E,ORG
ORG:Spain Chamber Of Commerce,Spain Chamber Of Commerce,ORG
ORG:Swaine & Am,Swaine & Am,ORG
ORG:Universidad Pontificia Comils,Universidad Pontificia Comils,ORG
LOC:D. C.,D. C.,LOC
LOC:Ino Unido,Ino Unido,LOC
LOC:Londres,Londres,LOC
LOC:Ueva York,Ueva York,LOC
ORG:Boletín Oficial Del Estado,Boletín Oficial Del Estado,ORG
ORG:Consejo De Administración De Patrimonio Nacional,Consejo De Administración De Patrimonio Nacional,ORG
ORG:Council Of State,Council Of State,ORG
ORG:Foro De Marcas Renombradas Españolas,Foro De Marcas Renombradas Españolas,ORG
ORG:Ministry For The Presidency And Territorial Administration,Ministry For The Presidency And Territorial Administration,ORG
ORG:Ministry Of Industry Energy And Tourism,Ministry Of Industry Energy And Tourism,ORG
ORG:Spanish Patent And Trademark Office,Spanish Patent And Trademark Office,ORG
ORG:Multimedia And Comms,Multimedia And Comms,ORG
ORG:Universidad De Málaga,Universidad De Málaga,ORG
ORG:Ets Asset Management Factory,Ets Asset Management Factory,ORG
ORG:Max Planck Institute On Biological Cybernetics,Max Planck Institute On Biological Cybernetics,ORG
ORG:Edinburgh Business School,Edinburgh Business School,ORG
EDU:Master in Comp&amp,Master in Comp&amp,EDU
SUBJECT:Comp&amp,Comp&amp,SUBJECT
SUBJECT:Edinburgh Business School,Edinburgh Business School,SUBJECT
SUBJECT:Occupational Psychology,Occupational Psychology,SUBJECT
SUBJECT:Sport Psychology,Sport Psychology,SUBJECT
ORG:Abs Group,Abs Group,ORG
ORG:Coca Cola Spain,Coca Cola Spain,ORG
ORG:Mondelez Iberia,Mondelez Iberia,ORG
ORG:Monroe Europe,Monroe Europe,ORG
ORG:Shl Spain,Shl Spain,ORG
ORG:Talent Profits,Talent Profits,ORG
LOC:York,York,LOC
SUBJECT:Politics and International Studies,Politics and International Studies,SUBJECT
ORG:Ned Foundation,Ned Foundation,ORG
ORG:Facultad De Filosofía,Facultad De Filosofía,ORG
ORG:La Técnica Superior De Arquitectura De Madrid,La Técnica Superior De Arquitectura De Madrid,ORG
ORG:Interuniversity Mba,Interuniversity Mba,ORG
ORG:Of Behavioral And Health Sciences,Of Behavioral And Health Sciences,ORG
ORG:Universidad Nacional De Educación A,Universidad Nacional De Educación A,ORG
ORG:Department Of Methodology Of Behavioral Sciences,Department Of Methodology Of Behavioral Sciences,ORG
ORG:National Distance Education University,National Distance Education University,ORG
ORG:Catholic University Of Louva,Catholic University Of Louva,ORG
ORG:Erasmus Exchange Program,Erasmus Exchange Program,ORG
SUBJECT:Louvain-la-Neuve,Louvain-la-Neuve,SUBJECT
LOC:Abra,Abra,LOC
LOC:Bogado,Bogado,LOC
ORG:Uc Rio,Uc Rio,ORG
LOC:Brasil,Brasil,LOC
SUBJECT:Applied Computational Statistics at Lancaster University,Applied Computational Statistics at Lancaster University,SUBJECT
SUBJECT:Mathematical at Universidad III de Madrid,Mathematical at Universidad III de Madrid,SUBJECT
ORG:Ai For Real Estate,Ai For Real Estate,ORG
ORG:Cdo Urban Data Analytics,Cdo Urban Data Analytics,ORG
ORG:De Luz,De Luz,ORG
ORG:Accenture Academy,Accenture Academy,ORG
ORG:Supply Chain,Supply Chain,ORG
ORG:Supply Chain And Operations Management,Supply Chain And Operations Management,ORG
ORG:U. Politécnica,U. Politécnica,ORG
SUBJECT:Advanced Calculation of Foundations and Structures,Advanced Calculation of Foundations and Structures,SUBJECT
SUBJECT:Supply Chain,Supply Chain,SUBJECT
ORG:Digital Supply Chain,Digital Supply Chain,ORG
ORG:Global Companies,Global Companies,ORG
ORG:Global Management Consulting And Technology Firm,Global Management Consulting And Technology Firm,ORG
ORG:Global Supply Chain Operations,Global Supply Chain Operations,ORG
ORG:Admissions Department,Admissions Department,ORG
ORG:Ial Sciences,Ial Sciences,ORG
ORG:Ie Corporative Division,Ie Corporative Division,ORG
ORG:Publications Department,Publications Department,ORG
ORG:Revista De Empresa,Revista De Empresa,ORG
SUBJECT:Economic History,Economic History,SUBJECT
SUBJECT:Managerial Sciences,Managerial Sciences,SUBJECT
SUBJECT:Operations and Planning,Operations and Planning,SUBJECT
SUBJECT:Publications Department,Publications Department,SUBJECT
ORG:Cum Laude Ie Law School,Cum Laude Ie Law School,ORG
ORG:Arthur Andersen Legal And Tax Advisor,Arthur Andersen Legal And Tax Advisor,ORG
ORG:Clark University,Clark University,ORG
ORG:State University Of New York,State University Of New York,ORG
SUBJECT:Organisational Behaviour,Organisational Behaviour,SUBJECT
SUBJECT:Social Psychology,Social Psychology,SUBJECT
ORG:Deustche Telekom,Deustche Telekom,ORG
ORG:Dimension Data,Dimension Data,ORG
ORG:Kuwait Finance House,Kuwait Finance House,ORG
ORG:Pasha Holding,Pasha Holding,ORG
ORG:Rupo Santander,Rupo Santander,ORG
ORG:S. A.,S. A.,ORG
ORG:Saudi Arabia,Saudi Arabia,ORG
ORG:Saudi Telecom Company,Saudi Telecom Company,ORG
ORG:Telefonica S. A.,Telefonica S. A.,ORG
LOC:Qatar,Qatar,LOC
ORG:Universidad Ea,Universidad Ea,ORG
ORG:Universidade Federal De Pernambuco,Universidade Federal De Pernambuco,ORG
ORG:University Of Bern,University Of Bern,ORG
SUBJECT:Bern,Bern,SUBJECT
SUBJECT:Environmental Geology,Environmental Geology,SUBJECT
SUBJECT:Geochemistry,Geochemistry,SUBJECT
ORG:Coastal Research,Coastal Research,ORG
ORG:Testlab Laboratorios,Testlab Laboratorios,ORG
LOC:Bogota,Bogota,LOC
LOC:Dellín,Dellín,LOC
LOC:Santamarta,Santamarta,LOC
SUBJECT:Environmental Studies,Environmental Studies,SUBJECT
SUBJECT:Geography,Geography,SUBJECT
ORG:Mesa Design Group,Mesa Design Group,ORG
ORG:Urban Planning,Urban Planning,ORG
LOC:Sala,Sala,LOC
ORG:Aircraft Systems,Aircraft Systems,ORG
ORG:Ie Data Science Bootcamp,Ie Data Science Bootcamp,ORG
ORG:Ie Exponential Learning,Ie Exponential Learning,ORG
SUBJECT:Aircraft Systems,Aircraft Systems,SUBJECT
ORG:Deutsche Bahn,Deutsche Bahn,ORG
ORG:Jungheinrich Ag,Jungheinrich Ag,ORG
ORG:Cuela Tecnica Superior De Ingenieros De Telecomunicacion,Cuela Tecnica Superior De Ingenieros De Telecomunicacion,ORG
ORG:D Cloud,D Cloud,ORG
ORG:Google Cloud Platform,Google Cloud Platform,ORG
ORG:Microsoft En Azure,Microsoft En Azure,ORG
ORG:Aerohive Networks,Aerohive Networks,ORG
ORG:And Networks,And Networks,ORG
ORG:Bersecurity Perimetral Solutions,Bersecurity Perimetral Solutions,ORG
ORG:Blue Coat Systems,Blue Coat Systems,ORG
ORG:Cabletron Systems,Cabletron Systems,ORG
ORG:Computer Associates,Computer Associates,ORG
ORG:Crossbeam Systems,Crossbeam Systems,ORG
ORG:Datacenter Software,Datacenter Software,ORG
ORG:End Point Cyb,End Point Cyb,ORG
ORG:Grupo Eci,Grupo Eci,ORG
ORG:Huawei Enterprises,Huawei Enterprises,ORG
ORG:Intelligence Ai,Intelligence Ai,ORG
ORG:Ions Consulting,Ions Consulting,ORG
ORG:Multimediasoluitions Consulting,Multimediasoluitions Consulting,ORG
ORG:Network Solutions,Network Solutions,ORG
ORG:Network Systems,Network Systems,ORG
ORG:Riverstone Networks,Riverstone Networks,ORG
ORG:Tral Solutions,Tral Solutions,ORG
ORG:Uckus Networks,Uckus Networks,ORG
ORG:Videobanco Consulting,Videobanco Consulting,ORG
LOC:Southern,Southern,LOC
ORG:Bestinver Asset Management,Bestinver Asset Management,ORG
ORG:Cobas Asset Management,Cobas Asset Management,ORG
ORG:Icade Business School,Icade Business School,ORG
ORG:Value Investing,Value Investing,ORG
ORG:Zvalor Asset Management,Zvalor Asset Management,ORG
LOC:Comp,Comp,LOC
LOC:España S. A.,España S. A.,LOC
LOC:Rey Carlos,Rey Carlos,LOC
LOC:Universidad Rey Carlos,Universidad Rey Carlos,LOC
SUBJECT:Economic Sc,Economic Sc,SUBJECT
SUBJECT:Political Sc,Political Sc,SUBJECT
ORG:Diploma De Estudios Avanzados,Diploma De Estudios Avanzados,ORG
ORG:Licenciado En Ciencias Físicas,Licenciado En Ciencias Físicas,ORG
ORG:100 Balas S,100 Balas S,ORG
ORG:7 Y Acción S. L.,7 Y Acción S. L.,ORG
ORG:Bra Pr,Bra Pr,ORG
ORG:Computer Security And Hacking,Computer Security And Hacking,ORG
ORG:Estmusic Endemol,Estmusic Endemol,ORG
ORG:Hill Valley S. L,Hill Valley S. L,ORG
ORG:Zebra Producciones,Zebra Producciones,ORG
LOC:Plaz,Plaz,LOC
ORG:Emea Verticals,Emea Verticals,ORG
ORG:Empathic Warriors,Empathic Warriors,ORG
ORG:Isco Spain,Isco Spain,ORG
ORG:Navitas For Change,Navitas For Change,ORG
ORG:Uena Vista Home Entertainment,Uena Vista Home Entertainment,ORG
ORG:Walt Disney Group,Walt Disney Group,ORG
LOC:Mediterranean Area,Mediterranean Area,LOC
ORG:Analytics Pre,Analytics Pre,ORG
ORG:Data Science Tech,Data Science Tech,ORG
ORG:Financial Crimes Worldwide Team,Financial Crimes Worldwide Team,ORG
ORG:Ibm Analytics,Ibm Analytics,ORG
ORG:Ibm Customer Analytics Solutions,Ibm Customer Analytics Solutions,ORG
ORG:Ibm Data And Ai,Ibm Data And Ai,ORG
ORG:Ibm Watson Financial Services Solutions,Ibm Watson Financial Services Solutions,ORG
ORG:Ibm Watson Internet Of Things,Ibm Watson Internet Of Things,ORG
ORG:Ive Maintenance Solutions,Ive Maintenance Solutions,ORG
ORG:Professional Pre,Professional Pre,ORG
ORG:S Europe,S Europe,ORG
ORG:Telefónica Investigación Y Desarrollo,Telefónica Investigación Y Desarrollo,ORG
ORG:Xxi Servicios Estratégicos,Xxi Servicios Estratégicos,ORG
ORG:Cultures And Languages,Cultures And Languages,ORG
ORG:Department Of Spanish,Department Of Spanish,ORG
ORG:Real Escuela Superior De Arte Dramático,Real Escuela Superior De Arte Dramático,ORG
ORG:The New School For Social Research,The New School For Social Research,ORG
SUBJECT:Drama Studies and Playwriting,Drama Studies and Playwriting,SUBJECT
SUBJECT:Spanish Literature and Linguistics,Spanish Literature and Linguistics,SUBJECT
SUBJECT:Spanish and Portuguese Cultures and Languages,Spanish and Portuguese Cultures and Languages,SUBJECT
ORG:Compañía Nacional De Teatro Cl,Compañía Nacional De Teatro Cl,ORG
ORG:Contemporary Theater,Contemporary Theater,ORG
ORG:Education First,Education First,ORG
ORG:Ef Academ,Ef Academ,ORG
ORG:Nyu Graduate School Of Arts And Sciences,Nyu Graduate School Of Arts And Sciences,ORG
ORG:University Of The Middle East Program,University Of The Middle East Program,ORG
ORG:Prudentia Capital,Prudentia Capital,ORG
ORG:Santander Global Banking & Amp,Santander Global Banking & Amp,ORG
LOC:Markets,Markets,LOC
ORG:Central Bank Of Spain,Central Bank Of Spain,ORG
ORG:Economy And,Economy And,ORG
EDU:Master in Economy and Finance,Master in Economy and Finance,EDU
SUBJECT:Economy and Finance,Economy and Finance,SUBJECT
ORG:Bbva Global Asset Management Business,Bbva Global Asset Management Business,ORG
ORG:Bbva Global Equities,Bbva Global Equities,ORG
ORG:Bva Securities Inc,Bva Securities Inc,ORG
ORG:Global Markets Bbva Usa,Global Markets Bbva Usa,ORG
ORG:Santander Investment,Santander Investment,ORG
SUBJECT:Actuarial Sciences,Actuarial Sciences,SUBJECT
ORG:Iversitat Pompeu Fab,Iversitat Pompeu Fab,ORG
SUBJECT:Harvard Business School,Harvard Business School,SUBJECT
ORG:Bbva Cib,Bbva Cib,ORG
ORG:Financial Risk Management,Financial Risk Management,ORG
ORG:Institute Of Technological Research,Institute Of Technological Research,ORG
ORG:Oxford Artificial Intelligence Program,Oxford Artificial Intelligence Program,ORG
ORG:Competition Directorate,Competition Directorate,ORG
ORG:Entation Of The European Commission,Entation Of The European Commission,ORG
ORG:European Parliament Office,European Parliament Office,ORG
ORG:Task Force Financial Crisis,Task Force Financial Crisis,ORG
ORG:Westdeutsche Landesbank,Westdeutsche Landesbank,ORG
LOC:Düsseldorf,Düsseldorf,LOC
ORG:Centro Europeo De Estudios Superiores,Centro Europeo De Estudios Superiores,ORG
ORG:Counselling Service Of,Counselling Service Of,ORG
ORG:Universidad Europea Of Madrid,Universidad Europea Of Madrid,ORG
ORG:Academy Of Executive Coaching,Academy Of Executive Coaching,ORG
ORG:Guildhall School Of Music,Guildhall School Of Music,ORG
ORG:Kings College London,Kings College London,ORG
SUBJECT:Executive Coaching,Executive Coaching,SUBJECT
SUBJECT:Music &amp,Music &amp,SUBJECT
ORG:Afferano Catering Limited,Afferano Catering Limited,ORG
ORG:Alexander & Amp,Alexander & Amp,ORG
ORG:Zafferano Catering Limited,Zafferano Catering Limited,ORG
ORG:Zafferano Concessions Limited,Zafferano Concessions Limited,ORG
ORG:Cyber Security,Cyber Security,ORG
ORG:Iversitt Stuttgart,Iversitt Stuttgart,ORG
ORG:C4Isr Defense,C4Isr Defense,ORG
ORG:Sound Group,Sound Group,ORG
ORG:Speech &,Speech &,ORG
ORG:Urbanism And Land Management,Urbanism And Land Management,ORG
EDU:Master in European Law,Master in European Law,EDU
EDU:Master in Urbanism and Land Management,Master in Urbanism and Land Management,EDU
SUBJECT:Urbanism and Land Management,Urbanism and Land Management,SUBJECT
LOC:Tre,Tre,LOC
ORG:Antony S College,Antony S College,ORG
ORG:Ortega Y Gasset University Institute,Ortega Y Gasset University Institute,ORG
ORG:Rbonne University,Rbonne University,ORG
ORG:University College,University College,ORG
ORG:European Union Association Of National Cultural Institutes,European Union Association Of National Cultural Institutes,ORG
ORG:Hispanic Observatory,Hispanic Observatory,ORG
ORG:Instituto Cervantes,Instituto Cervantes,ORG
ORG:Ronda Energy Ltd,Ronda Energy Ltd,ORG
LOC:Istanbul,Istanbul,LOC
ORG:University Of O,University Of O,ORG
SUBJECT:Economics State University of New York at Stony Brook,Economics State University of New York at Stony Brook,SUBJECT
ORG:Economics Ministry Of Economy And Finance,Economics Ministry Of Economy And Finance,ORG
ORG:Nera Consulting In Economics,Nera Consulting In Economics,ORG
ORG:Qaxis Consulting In Economics,Qaxis Consulting In Economics,ORG
ORG:School Of Telecommunications Engineering,School Of Telecommunications Engineering,ORG
EDU:Doctor of Business Administration,Doctor of Business Administration,EDU
ORG:Measurement Instruments Department,Measurement Instruments Department,ORG
ORG:Centre For European Studies,Centre For European Studies,ORG
