source,target,relation
PROF_752,EDU:MBA,Has degree
PROF_752,EDU:MSc,Has degree
PROF_752,ORG:Advisory Cy,Worked at
PROF_752,ORG:Apple Retail Spain,Worked at
PROF_753,ORG:Academic Ba,Studied at
PROF_753,ORG:Autonomous University Of Tamaul,Studied at
PROF_753,ORG:Catholic University Of Cordoba,Studied at
PROF_753,ORG:Mplutense De Madrid University,Studied at
PROF_753,EDU:Bachelor in architecture,Has degree
PROF_753,EDU:Master in Human Resources,Has degree
PROF_753,EDU:Master in Research in art and creation,Has degree
PROF_753,EDU:Ph.D,Has degree
PROF_753,SUBJECT:Cordoba,Teaches
PROF_753,SUBJECT:Human Resources,Teaches
PROF_753,SUBJECT:Research in art and creation,Teaches
PROF_753,SUBJECT:Tamaulipa,Teaches
PROF_753,ORG:Grup Spadone,Worked at
PROF_753,ORG:Nien Shien Textile S,Worked at
PROF_753,ORG:S. L,Worked at
PROF_753,ORG:Studio A Etoile S. L,Worked at
PROF_753,LOC:Argentina,Worked in
PROF_753,LOC:Mexico,Worked in
PROF_753,LOC:Nuevo León,Worked in
PROF_753,LOC:Ortiz Leon,Worked in
PROF_753,LOC:Spain,Worked in
PROF_754,ORG:Innovation And Infra,Studied at
PROF_754,ORG:Universidad Carlos III de Madrid,Studied at
PROF_754,ORG:Universidad De La República Oriental Del Uruguay,Studied at
PROF_754,SUBJECT:Business Economics and Quantitative Methods,Teaches
PROF_754,SUBJECT:Economics,Teaches
PROF_754,SUBJECT:Financial Analysis,Teaches
PROF_756,ORG:Telecommunications Engineering,Studied at
PROF_756,ORG:Universidad Complutense de Madrid,Studied at
PROF_756,ORG:Universidad Politécnica De Madrid,Studied at
PROF_756,EDU:Bachelor in Telecommunications Engineering,Has degree
PROF_756,EDU:MSc,Has degree
PROF_756,SUBJECT:Internet of Things,Teaches
PROF_756,SUBJECT:Telecommunications Engineering,Teaches
PROF_756,LOC:Ccenture,Worked in
PROF_756,LOC:Spain,Worked in
PROF_756,LOC:Tymit,Worked in
PROF_756,LOC:United Kingdom,Worked in
PROF_757,ORG:Academic Bac,Studied at
PROF_757,ORG:Analistas Financieros Internacionales,Studied at
PROF_757,ORG:Beta Gamma Sigma,Studied at
PROF_757,ORG:Carlos Iii University,Studied at
PROF_757,ORG:Iese Madrid,Studied at
PROF_757,ORG:International Honor Society,Studied at
PROF_757,ORG:Mathematical Engineering,Studied at
PROF_757,ORG:Mplutense University Of Madrid,Studied at
PROF_757,EDU:M.B.A,Has degree
PROF_757,EDU:Ph.D,Has degree
PROF_757,EDU:PhD,Has degree
PROF_757,SUBJECT:Business Management,Teaches
PROF_757,SUBJECT:Economics and Mathematical Engineering,Teaches
PROF_757,SUBJECT:Mathematical Engineering,Teaches
PROF_757,SUBJECT:Mathematics,Teaches
PROF_757,SUBJECT:Quantitative and Computational Finance,Teaches
PROF_757,SUBJECT:Structured Finance and Corporate Finance,Teaches
PROF_757,ORG:A And Morgan Stanley,Worked at
PROF_757,ORG:Advanced Analytics And Data,Worked at
PROF_757,ORG:Bip Consulting,Worked at
PROF_757,ORG:Newbers Energy Analytics,Worked at
PROF_757,LOC:London,Worked in
PROF_757,LOC:Portugal,Worked in
PROF_757,LOC:Spain,Worked in
PROF_758,ORG:Universidad Autónoma De Santo Domingo,Studied at
PROF_758,ORG:University Of Chicago,Studied at
PROF_758,ORG:University Of Illinois At Chicago,Studied at
PROF_758,EDU:Bachelor in History,Has degree
PROF_758,EDU:Ph.D,Has degree
PROF_758,SUBJECT:Chicago,Teaches
PROF_758,SUBJECT:Hispanic Studies,Teaches
PROF_758,SUBJECT:History,Teaches
PROF_758,SUBJECT:Illinois at Chicago,Teaches
PROF_758,SUBJECT:Romance Languages & Literatures,Teaches
PROF_758,ORG:Us College Board & Educational Testing Service,Worked at
PROF_758,LOC:New Jersey,Worked in
PROF_759,EDU:MBA,Has degree
PROF_759,ORG:Digital Iberia,Worked at
PROF_759,ORG:Expleo Group,Worked at
PROF_759,ORG:Parques Reunidos Group,Worked at
PROF_759,LOC:Ent,Worked in
PROF_759,LOC:Spain,Worked in
PROF_760,ORG:Cconi University,Studied at
PROF_760,EDU:M.Sc,Has degree
PROF_760,EDU:MBA,Has degree
PROF_760,SUBJECT:Business Administration,Teaches
PROF_760,ORG:Bain & Company,Worked at
PROF_760,ORG:Financial Services,Worked at
PROF_760,ORG:Financial Services For,Worked at
PROF_760,ORG:Milan Stock Exchange,Worked at
PROF_760,LOC:Asia,Worked in
PROF_760,LOC:Italy,Worked in
PROF_760,LOC:Middle East,Worked in
PROF_760,LOC:Milan,Worked in
PROF_760,LOC:Turkey,Worked in
PROF_761,ORG:Climate Action,Studied at
PROF_761,ORG:University Of Cambridge,Studied at
PROF_761,ORG:Yale University,Studied at
PROF_761,EDU:Ph.D,Has degree
PROF_761,SUBJECT:Cambridge,Teaches
PROF_762,ORG:Design Academy Eindh,Studied at
PROF_762,ORG:Design And Applied Arts,Studied at
PROF_762,ORG:Istituto Europeo Di Design,Studied at
PROF_762,ORG:Ual Design,Studied at
PROF_762,EDU:Master in Design and Exhibition management,Has degree
PROF_762,SUBJECT:Design and Exhibition management,Teaches
PROF_762,ORG:Diseño De Mobiliario March,Worked at
PROF_762,ORG:Enpieza Estudio,Worked at
PROF_762,ORG:Solid Arquitectura,Worked at
PROF_762,ORG:Soto Y Maroto,Worked at
PROF_762,LOC:Spain,Worked in
PROF_763,ORG:Federal University Of Rio,Studied at
PROF_763,ORG:Yale University,Studied at
PROF_763,EDU:B.S,Has degree
PROF_763,EDU:M.S,Has degree
PROF_763,EDU:Ph.D,Has degree
PROF_763,SUBJECT:Chemical Engineering,Teaches
PROF_763,SUBJECT:Computer Science,Teaches
PROF_763,SUBJECT:Rio de Janeiro,Teaches
PROF_763,ORG:Industry Innovation And Infraest,Worked at
PROF_763,ORG:Sustainable Cities And Communities,Worked at
PROF_763,LOC:Brazil,Worked in
PROF_763,LOC:Petro,Worked in
PROF_764,ORG:Babson College,Studied at
PROF_764,ORG:Exponential Technologies,Studied at
PROF_764,ORG:Hip Educators,Studied at
PROF_764,ORG:Singularity Summit,Studied at
PROF_764,ORG:Singularity University,Studied at
PROF_764,ORG:University Of Hertfordshire,Studied at
PROF_764,ORG:University Of Valencia,Studied at
PROF_764,ORG:Valoración De Empresas,Studied at
PROF_764,EDU:MBA,Has degree
PROF_764,EDU:PhD,Has degree
PROF_764,SUBJECT:Business Administration,Teaches
PROF_764,SUBJECT:Economics and Business Studies,Teaches
PROF_764,SUBJECT:Hertfordshire,Teaches
PROF_764,SUBJECT:Valencia,Teaches
PROF_764,ORG:Arthur Andersen,Worked at
PROF_764,ORG:Aventis Pharma,Worked at
PROF_764,ORG:Bellsouth Perú,Worked at
PROF_764,ORG:Edem University Centre,Worked at
PROF_764,ORG:Ler Consulting,Worked at
PROF_764,ORG:S Cup,Worked at
PROF_764,ORG:United Internet Team Germany,Worked at
PROF_764,LOC:Germany,Worked in
PROF_764,LOC:Valencia,Worked in
PROF_766,ORG:Academic Bac,Studied at
PROF_766,ORG:University Cooperation Office,Studied at
PROF_766,ORG:University Of,Studied at
PROF_766,ORG:University Of Sal,Studied at
PROF_766,EDU:Bachelor in Economics,Has degree
PROF_766,EDU:Bachelor in Law,Has degree
PROF_766,EDU:Ph.D,Has degree
PROF_766,EDU:PhD,Has degree
PROF_766,SUBJECT:Economics,Teaches
PROF_766,SUBJECT:Economics with honors,Teaches
PROF_766,SUBJECT:Salamanca,Teaches
PROF_766,ORG:Pontifical University Of Salamanca,Worked at
PROF_766,LOC:Spain,Worked in
PROF_767,ORG:Tax Advisory,Studied at
PROF_767,ORG:Universidad De León,Studied at
PROF_767,EDU:LL.M,Has degree
PROF_767,SUBJECT:Tax Advisory,Teaches
PROF_767,ORG:Pwc Tax & Legal Services,Worked at
PROF_767,ORG:Ufete Barrilero & Asociados,Worked at
PROF_767,LOC:Spain,Worked in
PROF_768,ORG:Big Data,Studied at
PROF_768,ORG:Business Analytics Management Program,Studied at
PROF_768,ORG:Industrial Organization,Studied at
PROF_768,ORG:Univ. Politécnica Madrid,Studied at
PROF_768,EDU:MSc,Has degree
PROF_768,SUBJECT:Industrial Organization,Teaches
PROF_768,ORG:British Telecom,Worked at
PROF_768,ORG:Data Story,Worked at
PROF_768,ORG:Digital Transformation Consul,Worked at
PROF_768,ORG:Digital Virgo,Worked at
PROF_768,ORG:Gigas Hosting,Worked at
PROF_768,ORG:Iberia Market Development,Worked at
PROF_768,ORG:Kimberly Clark,Worked at
PROF_768,ORG:Paradigma Digital,Worked at
PROF_768,ORG:Yes. Fm,Worked at
PROF_768,LOC:France,Worked in
PROF_768,LOC:Free,Worked in
PROF_768,LOC:Spain,Worked in
PROF_769,ORG:Autonomous Communities,Studied at
PROF_769,ORG:Court Of Justice Of The European Communities,Studied at
PROF_769,ORG:Cuatrecasas Blog,Studied at
PROF_769,ORG:Del Irpf,Studied at
PROF_769,ORG:El Economista,Studied at
PROF_769,ORG:El Tj,Studied at
PROF_769,ORG:Sucesiones Y Donaciones,Studied at
PROF_769,ORG:University Complutense Of Madrid,Studied at
PROF_769,EDU:Master in Tax Consultancy,Has degree
PROF_769,SUBJECT:Cuatrecasas Blog,Teaches
PROF_769,SUBJECT:El Economista,Teaches
PROF_769,SUBJECT:Justice of the European Communities declares that the transfer of the Tax on Inheritance and Donations to the Autonomous Communities is null,Teaches
PROF_769,SUBJECT:Laws,Teaches
PROF_769,SUBJECT:Tax Consultancy,Teaches
PROF_769,SUBJECT:Vozp,Teaches
PROF_770,ORG:Universidad De Granada,Studied at
PROF_770,ORG:Brand Union Freelance Designer London,Worked at
PROF_770,ORG:Elocity Partners,Worked at
PROF_770,ORG:Freelance Designer,Worked at
PROF_770,ORG:Freelance Designer London,Worked at
PROF_770,ORG:Iqpc London,Worked at
PROF_770,ORG:Lyndebourne Freelance Designer London,Worked at
PROF_770,ORG:Proxy Ventures,Worked at
PROF_770,ORG:Red Design Intern,Worked at
PROF_770,ORG:Venturethree Freelance Designer London,Worked at
PROF_770,LOC:Berlin,Worked in
PROF_770,LOC:Brighton,Worked in
PROF_770,LOC:London,Worked in
PROF_770,LOC:Madrid,Worked in
PROF_771,ORG:Academic Ba,Studied at
PROF_771,ORG:Alfonso X University,Studied at
PROF_771,ORG:Chartered Project Manager,Studied at
PROF_771,ORG:Final Degree Project,Studied at
PROF_771,ORG:IESE Business School,Studied at
PROF_771,ORG:Technical University Of Madrid,Studied at
PROF_771,ORG:University Of Navarra,Studied at
PROF_771,ORG:Urban Planning Management,Studied at
PROF_771,SUBJECT:Civil Engineering specializing in Structural Engineering,Teaches
PROF_771,SUBJECT:Economics by UNED,Teaches
PROF_771,SUBJECT:Navarra,Teaches
PROF_771,SUBJECT:RICS,Teaches
PROF_771,SUBJECT:Urban Planning Management,Teaches
PROF_771,ORG:Freelance Real Estate Management,Worked at
PROF_771,ORG:General Electric Capital Real Estate,Worked at
PROF_771,ORG:Goodman Real Estate,Worked at
PROF_771,ORG:Ing Real Estate Development,Worked at
PROF_771,LOC:Spain,Worked in
PROF_772,ORG:Industry Innovation And Infraest,Studied at
PROF_772,ORG:Munication Engineering,Studied at
PROF_772,ORG:Peace Justice And Strong Institutions,Studied at
PROF_772,ORG:University Of Southern California,Studied at
PROF_772,ORG:University Of Zaragoza,Studied at
PROF_772,EDU:BSc,Has degree
PROF_772,EDU:MBA,Has degree
PROF_772,EDU:PhD,Has degree
PROF_772,SUBJECT:Southern California,Teaches
PROF_772,SUBJECT:Strategic Management,Teaches
PROF_772,SUBJECT:Telecommunication Engineering,Teaches
PROF_772,SUBJECT:Zaragoza,Teaches
PROF_774,ORG:Kellogg School Of Management,Studied at
PROF_774,ORG:Northwestern University,Studied at
PROF_774,ORG:Universidad Metropolitana,Studied at
PROF_774,EDU:MBA,Has degree
PROF_774,SUBJECT:Business Administration,Teaches
PROF_774,SUBJECT:Management,Teaches
PROF_774,ORG:Alleon Blue,Worked at
PROF_774,ORG:At & T,Worked at
PROF_774,ORG:Batten & Company,Worked at
PROF_774,ORG:Bbdo Consulting,Worked at
PROF_774,ORG:O Mistral,Worked at
PROF_774,ORG:P & G,Worked at
PROF_774,LOC:Europe,Worked in
PROF_774,LOC:Spain,Worked in
PROF_774,LOC:United States,Worked in
PROF_774,LOC:Urbana,Worked in
PROF_774,LOC:Venezuela,Worked in
PROF_775,ORG:Academic Bac,Studied at
PROF_775,ORG:Columbia University School Of Law,Studied at
PROF_775,ORG:Especialización En Derecho Mercantil,Studied at
PROF_775,ORG:Universidad Católica Andrés Bello,Studied at
PROF_775,ORG:Universidad Complutense de Madrid,Studied at
PROF_775,EDU:LL.M,Has degree
PROF_775,SUBJECT:Commercial Law,Teaches
PROF_775,SUBJECT:Law,Teaches
PROF_775,SUBJECT:Laws,Teaches
PROF_775,ORG:M & A,Worked at
PROF_775,LOC:Garrigues,Worked in
PROF_776,ORG:Academic Ba,Studied at
PROF_776,ORG:Stern School Of Business,Studied at
PROF_776,EDU:MBA,Has degree
PROF_776,SUBJECT:Finance,Teaches
PROF_776,ORG:Idyllica Global,Worked at
PROF_776,ORG:Isthmus Energía Verde,Worked at
PROF_776,ORG:Mckinsey And Company,Worked at
PROF_776,LOC:Mexico,Worked in
PROF_776,LOC:México,Worked in
PROF_776,LOC:Spain,Worked in
PROF_777,ORG:Harvard Law School,Studied at
PROF_777,ORG:Hong Kong University,Studied at
PROF_777,ORG:Institute For Global Law & Policy,Studied at
PROF_777,ORG:Law & Technology Centre,Studied at
PROF_777,ORG:Oxford Internet Institute,Studied at
PROF_777,ORG:Stanford Law School,Studied at
PROF_777,ORG:Stanford University,Studied at
PROF_777,ORG:Universidad Carlos III de Madrid,Studied at
PROF_777,ORG:Universidad Nacional De Educación A Distancia,Studied at
PROF_777,ORG:University Of Oxford,Studied at
PROF_777,EDU:LL.M,Has degree
PROF_777,EDU:Ph.D,Has degree
PROF_777,SUBJECT:Oxford,Teaches
PROF_777,ORG:Armesto & Asoc,Worked at
PROF_777,ORG:Baker Botts,Worked at
PROF_777,ORG:Rodriguez & Associates,Worked at
PROF_777,LOC:California,Worked in
PROF_777,LOC:London,Worked in
PROF_778,ORG:I. C. A. I,Studied at
PROF_778,ORG:London Business School,Studied at
PROF_778,ORG:O Industrial,Studied at
PROF_778,ORG:Programa De Desarrollo Directivo,Studied at
PROF_778,ORG:Universidad Pontificia Comillas,Studied at
PROF_778,SUBJECT:Global Markets,Teaches
PROF_778,ORG:Avante Genera,Worked at
PROF_778,ORG:Business Diversification And Development,Worked at
PROF_778,ORG:Department Of Strategic Consulting,Worked at
PROF_778,ORG:Mercer Management Consulting,Worked at
PROF_778,ORG:Strategic Projects,Worked at
PROF_778,LOC:Ver,Worked in
PROF_779,ORG:Industrial Engineering,Studied at
PROF_779,ORG:Universidad Autónoma de Madrid,Studied at
PROF_779,ORG:Zlc & Uz,Studied at
PROF_779,EDU:MBA,Has degree
PROF_779,EDU:Master in Industrial Engineering,Has degree
PROF_779,EDU:Ph.D,Has degree
PROF_779,SUBJECT:Economics,Teaches
PROF_779,SUBJECT:Engineering,Teaches
PROF_779,SUBJECT:Industrial Engineering,Teaches
PROF_779,ORG:Abbott Laboratories,Worked at
PROF_779,ORG:Adeo Group,Worked at
PROF_779,ORG:Cio & Organisation & Supply Chain,Worked at
PROF_779,ORG:Cio Global Digital Transformation Program,Worked at
PROF_779,ORG:Demand Solutions Spain,Worked at
PROF_779,ORG:E Gutenberg,Worked at
PROF_779,ORG:Mbit Data School,Worked at
PROF_779,ORG:Platform Of Services,Worked at
PROF_779,ORG:Écnicas Reunidas,Worked at
PROF_779,LOC:France,Worked in
PROF_779,LOC:Italy,Worked in
PROF_779,LOC:Portugal,Worked in
PROF_779,LOC:Spain,Worked in
PROF_780,ORG:University Of Santiago De Compostela,Studied at
PROF_780,EDU:LLM,Has degree
PROF_780,SUBJECT:Santiago de Compostela,Teaches
PROF_781,ORG:Comercial Del,Studied at
PROF_781,ORG:Georgetown University,Studied at
PROF_781,ORG:Técnico Comercial Y Economista Del E,Studied at
PROF_781,ORG:Universidad Pontificia Comillas,Studied at
PROF_781,ORG:University Of Alcalá,Studied at
PROF_781,ORG:University Of Chicago,Studied at
PROF_781,EDU:PhD,Has degree
PROF_781,SUBJECT:Alcal,Teaches
PROF_781,SUBJECT:Business Administration,Teaches
PROF_781,SUBJECT:Chicago,Teaches
PROF_781,SUBJECT:Economics Cum Laude,Teaches
PROF_781,ORG:Beka Finance,Worked at
PROF_781,ORG:Department Of Monetary And Capital Markets,Worked at
PROF_781,ORG:Digital Financial Services,Worked at
PROF_781,ORG:Ie Business School Financial Sector Center,Worked at
PROF_781,ORG:International Finance Corporation,Worked at
PROF_781,ORG:International Monetary Fund,Worked at
PROF_781,ORG:Strategic Consulting,Worked at
PROF_781,ORG:Strategy And Corporate Development,Worked at
PROF_781,ORG:World Bank,Worked at
PROF_781,LOC:Madrid,Worked in
PROF_781,LOC:United States,Worked in
PROF_781,LOC:Washington Dc,Worked in
PROF_782,ORG:Enterprise Organization And Quality Management,Studied at
PROF_782,ORG:Etsi Telecommunications,Studied at
PROF_782,ORG:Information And Communication Technology Management,Studied at
PROF_782,ORG:Uam University Of Manchester,Studied at
PROF_782,EDU:Bachelor in Human Sciences,Has degree
PROF_782,SUBJECT:Enterprise Organization and Quality Management,Teaches
PROF_782,SUBJECT:Human Sciences,Teaches
PROF_782,SUBJECT:Information and Communication Technology Management,Teaches
PROF_782,SUBJECT:Manchester,Teaches
PROF_782,ORG:Bts Group,Worked at
PROF_782,ORG:Cionet Spain,Worked at
PROF_782,ORG:Enterprise Transformation,Worked at
PROF_782,ORG:Exin International,Worked at
PROF_782,ORG:Experis Academy,Worked at
PROF_782,ORG:It Organization And Process Management,Worked at
PROF_782,ORG:Manpower Group,Worked at
PROF_782,LOC:Latin America,Worked in
PROF_783,ORG:Universidad Au,Studied at
PROF_783,EDU:Bachelor in Law,Has degree
PROF_783,EDU:MBA,Has degree
PROF_783,SUBJECT:Business Administration UNIVERSITY OF HOUSTON,Teaches
PROF_783,ORG:& Project,Worked at
PROF_783,ORG:Treasury & Ir,Worked at
PROF_783,LOC:Alca,Worked in
PROF_783,LOC:Gro,Worked in
PROF_783,LOC:Italy,Worked in
PROF_783,LOC:O F,Worked in
PROF_783,LOC:Spain,Worked in
PROF_783,LOC:Upo Lantero,Worked in
PROF_784,ORG:Universidad Carlos Iii,Studied at
PROF_784,ORG:Universidad Complutense,Studied at
PROF_784,EDU:Bachelor in Business Administration,Has degree
PROF_784,EDU:MBA,Has degree
PROF_784,SUBJECT:Business Administration,Teaches
PROF_784,SUBJECT:Finance Universidad Carlos III,Teaches
PROF_784,ORG:Capital Auditors & Consultants,Worked at
PROF_784,ORG:Cegos Group,Worked at
PROF_784,ORG:Clínicas Zurich Group,Worked at
PROF_784,ORG:Isavia Consultores,Worked at
PROF_784,ORG:Overseas Supermarkets,Worked at
PROF_784,ORG:Woxter Technology & Powertrack,Worked at
PROF_784,LOC:China,Worked in
PROF_784,LOC:Portugal,Worked in
PROF_784,LOC:Spain,Worked in
PROF_785,ORG:University Of Valladolid Publications,Studied at
PROF_785,EDU:LLM,Has degree
PROF_785,SUBJECT:Valladolid Publications,Teaches
PROF_787,ORG:Harvard Business School,Studied at
PROF_787,ORG:Industrial And Systems Engineering,Studied at
PROF_787,ORG:Industrial Engineering,Studied at
PROF_787,ORG:Instituto Tecnológico Y De Estudios Superiores De Monterrey,Studied at
PROF_787,ORG:Manufacturing Management And Engineering,Studied at
PROF_787,ORG:University Of Toledo,Studied at
PROF_787,EDU:MBA,Has degree
PROF_787,EDU:MSc,Has degree
PROF_787,EDU:PhD,Has degree
PROF_787,SUBJECT:Industrial Engineering,Teaches
PROF_787,SUBJECT:Manufacturing Management and Engineering,Teaches
PROF_787,SUBJECT:Toledo,Teaches
PROF_788,ORG:Harvard Business School,Studied at
PROF_788,ORG:Imd Business School,Studied at
PROF_788,ORG:Imd International,Studied at
PROF_788,ORG:Industrial Engineering,Studied at
PROF_788,ORG:Information Management,Studied at
PROF_788,ORG:Lancaster University,Studied at
PROF_788,ORG:Tecnológico De Monterrey,Studied at
PROF_788,EDU:BSc,Has degree
PROF_788,EDU:MBA,Has degree
PROF_788,EDU:MSc,Has degree
PROF_788,ORG:British Telecom Plc,Worked at
PROF_788,ORG:Ge Appliances,Worked at
PROF_788,ORG:Ig Expansión,Worked at
PROF_788,ORG:Supply Chain Management,Worked at
PROF_788,LOC:Europe,Worked in
PROF_789,ORG:Academic Ba,Studied at
PROF_789,ORG:Advanced Internet Systems,Studied at
PROF_789,ORG:And Security,Studied at
PROF_789,ORG:IESE Business School,Studied at
PROF_789,EDU:Master in Business Administration,Has degree
PROF_789,EDU:Master in Production Management,Has degree
PROF_789,EDU:Master in Services and Security in IP networks,Has degree
PROF_789,EDU:Ph.D,Has degree
PROF_789,SUBJECT:Business Administration,Teaches
PROF_789,SUBJECT:Networks and Advanced Internet Systems,Teaches
PROF_789,SUBJECT:Production Management,Teaches
PROF_789,SUBJECT:Services and Security in IP networks,Teaches
PROF_789,SUBJECT:Telecommunications Engineering,Teaches
PROF_789,SUBJECT:Voice Coding,Teaches
PROF_789,ORG:International Call Center,Worked at
PROF_789,ORG:S 2,Worked at
PROF_789,LOC:Onica,Worked in
PROF_789,LOC:Spain,Worked in
PROF_789,LOC:Tel,Worked in
PROF_791,ORG:Complutense University Of Madrid,Studied at
PROF_791,ORG:Department Of Information And Communication Technologies,Studied at
PROF_791,ORG:Human Language Technology,Studied at
PROF_791,ORG:Natural Language,Studied at
PROF_791,ORG:Universitat Pompeu F,Studied at
